,age,gender,value
1716,49,male,0.5555555555555556
1717,68,male,0.0
1719,38,female,0.009259259259259259
1722,46,male,0.10185185185185183
1723,19,male,0.02367055711173358
1724,20,female,0.026228446934329287
1726,20,female,0.06333846872082163
1727,26,male,0.06027828353563648
1728,25,male,0.0008333333333333334
1729,28,female,0.021048241518829756
1732,14,male,0.02010515873015873
1733,41,male,0.0057456816059757235
1734,52,male,0.08650844226579521
1736,25,female,0.09183547307812014
1741,38,female,0.01316234827264239
1742,21,male,0.019456582633053224
1744,21,male,0.006965608465608465
1746,22,male,0.1926846794273265
1747,32,male,0.002392857142857143
1748,37,male,0.012183473389355742
1750,32,female,0.09212121212121212
1752,37,male,0.022424242424242423
1753,45,male,0.13818181818181816
1754,69,male,0.0036363636363636364
1755,36,male,0.022424242424242423
1757,82,female,0.00909090909090909
1759,64,male,0.05575757575757575
1761,55,male,0.05
1763,73,male,0.07592592592592592
1764,35,male,0.0
1766,63,male,0.005555555555555556
1768,25,male,0.47407407407407415
1769,40,male,0.005555555555555556
1770,35,female,0.06481481481481481
1771,40,male,0.012962962962962963
1772,29,female,0.1526143790849673
1774,58,female,0.00821078431372549
1775,57,male,0.28341503267973855
1777,78,male,0.016094771241830067
1778,11,male,0.026593137254901957
1783,31,male,0.23541666666666666
1787,38,male,0.007352941176470588
1789,42,male,0.004616013071895425
1790,37,male,0.0
1791,30,female,0.0472922502334267
1792,26,male,0.0029411764705882353
1794,26,male,0.15673306359580874
1795,43,male,0.03067226890756302
1797,43,male,0.014651416122004355
1798,34,male,0.0
1799,67,male,0.0021786492374727667
1800,28,female,0.022066604419545593
1801,38,male,0.043998340076771454
1802,34,male,0.04353408029878618
1803,37,male,0.002360203340595498
1806,37,male,0.0836756924992219
1807,74,male,0.022237784002489883
1808,67,male,0.06447764290901545
1810,42,female,0.0010893246187363833
1811,54,male,0.024061105923851023
1812,36,female,0.013961510530137982
1814,38,female,0.0063984853200539475
1816,38,male,0.01164021164021164
1817,36,male,0.2584993256561884
1818,33,female,0.023998858802780368
1819,36,male,0.02998755057578587
1820,31,female,0.020728291316526613
1821,38,male,0.007324411245979874
1822,39,male,0.014506172839506174
1823,39,female,0.08834682020956532
1824,29,female,0.019498910675381266
1825,38,female,0.036541653698516446
1830,30,male,0.0319327731092437
1831,24,male,0.17893323996265173
1833,26,female,0.22734010270774976
1839,40,male,0.0400735294117647
1841,19,female,0.04009103641456583
1842,42,male,0.006740196078431371
1845,45,male,0.0
1846,42,female,0.0
1849,42,female,0.0
1852,26,female,0.5178571428571428
1867,12,male,0.523989898989899
1868,34,male,0.32627697189100696
1870,60,female,0.19883040935672514
1871,35,male,0.05734538366117312
1872,14,female,0.0
1873,32,male,0.07719298245614034
1874,33,male,0.0
1876,48,male,0.022823261858349573
1877,52,male,0.0
1878,58,male,0.014782326185834953
1879,55,male,0.07631431271782149
1880,14,male,0.0
1881,35,male,0.03449216475532265
1882,40,female,0.000835421888053467
1883,56,male,0.007073660582432512
1884,25,female,0.01649789456807001
1887,37,male,0.14880783608853784
1888,43,male,0.0
1890,73,male,0.0
1892,48,male,0.004273504273504273
1893,35,female,0.10085470085470084
1894,70,male,0.03205128205128205
1895,33,female,0.019230769230769232
1896,59,male,0.36153846153846153
1897,52,male,0.00641025641025641
1898,48,male,0.010683760683760682
1900,57,male,0.011111111111111112
1902,24,female,0.027777777777777773
1903,24,male,0.0
1904,42,female,0.011904761904761904
1906,18,female,0.1746031746031746
1907,24,male,0.1746031746031746
1910,39,female,0.0
1911,29,female,0.09396825396825398
1914,22,female,0.05375661375661375
1915,56,male,0.11285714285714288
1917,23,male,0.02703703703703704
1919,37,male,0.05375661375661375
1922,46,male,0.027976190476190474
1924,26,female,0.11428571428571427
1926,34,female,0.014285714285714285
1927,33,female,0.0
1928,52,male,0.0369047619047619
1929,34,female,0.007142857142857143
1930,27,female,0.0
1933,29,female,0.09160714285714286
1936,33,female,0.03472222222222222
1941,32,female,0.027996031746031744
1943,37,male,0.0013888888888888887
1945,35,male,0.31938492063492063
1946,55,male,0.0
1947,46,female,0.004375
1950,45,female,0.20429232804232805
1951,34,male,0.0025793650793650793
1955,41,male,0.0
1957,14,male,0.119263468013468
1958,14,female,0.04274561087061087
1959,60,female,0.003125
1960,46,male,0.022110088985088986
1962,46,female,0.0
1963,45,female,0.013505892255892256
1964,34,male,0.0
1966,32,male,0.007142857142857143
1967,28,female,0.0
1968,44,female,0.0
1969,37,female,0.11428571428571427
1970,32,male,0.11428571428571427
1971,35,female,0.007142857142857143
1972,42,male,0.11428571428571427
1973,41,male,0.04848484848484848
1974,16,male,0.23848484848484844
1975,38,male,0.0
1976,36,female,0.0
1977,76,male,0.0036363636363636364
1978,38,female,0.03636363636363636
1980,43,male,0.06727272727272726
1982,16,male,0.23393939393939395
1983,55,male,0.00818181818181818
1984,69,male,0.0
1985,53,male,0.009523809523809525
1986,26,male,0.20555555555555552
1988,52,male,0.0071428571428571435
1989,49,female,0.030158730158730156
1990,45,male,0.0
1991,56,male,0.0031746031746031746
1992,58,female,0.0
1993,17,male,0.4111111111111112
1994,18,male,0.01666666666666667
1995,43,female,0.0031746031746031746
1997,25,female,0.016666666666666666
1998,27,female,0.0
2003,32,male,0.0024509803921568627
2008,37,female,0.0
2009,46,male,0.3014705882352941
2010,40,male,0.05024509803921568
2011,59,male,0.0
2013,19,male,0.0
2017,31,male,0.013480392156862744
2019,35,male,0.26666666666666666
2021,60,male,0.0
2022,38,female,0.0
2023,41,male,0.26666666666666666
2024,58,male,0.0
2025,25,male,0.0
2034,66,male,0.07953431372549019
2044,32,male,0.0
2046,55,male,0.34619047619047616
2049,21,male,0.03410714285714286
2050,20,female,0.06257936507936508
2051,51,male,0.0
2053,59,female,0.04688492063492063
2056,38,male,0.008134920634920634
2059,60,male,0.03549603174603175
2061,45,male,0.03296703296703296
2062,35,female,0.003663003663003663
2063,24,male,0.0
2066,39,male,0.29304029304029305
2067,47,female,0.0
2069,32,male,0.29304029304029305
2070,31,female,0.038461538461538464
2071,44,male,0.020146520146520144
2072,29,female,0.0
2073,33,female,0.0
2074,32,male,0.0
2077,39,female,0.0
2078,37,male,0.006538600288600287
2079,34,female,0.023650350070804616
2086,41,male,0.003336940836940837
2087,46,male,0.47746647292101835
2088,26,female,0.008101504976504977
2094,36,male,0.011021328208828212
2096,44,male,0.005097853535353535
2097,69,male,0.054273493762130136
2098,35,male,0.20879262257103165
2106,36,male,0.001972853535353535
2108,57,male,0.03386844636844637
2109,53,male,0.005857683982683983
2111,19,male,0.0641645745558789
2112,21,male,0.009859855120724684
2113,12,male,0.27716349833741133
2115,17,male,0.01778179067309502
2116,43,male,0.0
2117,41,female,0.027823804215108563
2118,33,male,0.025006105006105006
2119,19,female,0.04317104634495938
2121,55,male,0.04951938641069076
2124,20,male,0.0489004884004884
2126,19,male,0.0007692307692307692
2129,49,male,0.004377289377289377
2130,35,male,0.0
2131,20,male,0.004051472681907465
2132,12,male,0.030590354090354085
2135,25,female,0.019815368206672554
2136,18,male,0.02422260348347305
2137,46,male,0.1488095238095238
2138,44,male,0.09226190476190477
2139,8,female,0.008928571428571428
2140,12,male,0.05654761904761904
2141,32,female,0.03273809523809523
2142,42,male,0.0
2143,38,male,0.02083333333333333
2144,12,female,0.03273809523809523
2145,43,male,0.0
2146,42,female,0.1382676382099681
2147,26,male,0.01331111965483361
2150,33,male,0.07862818329946357
2151,32,male,0.015119490061819934
2153,30,male,0.07197445426972532
2155,31,male,0.030345471521942106
2157,37,male,0.00612478106711094
2159,25,female,0.020348248231754573
2160,30,male,0.03079798368149003
2161,40,male,0.2310823675875579
2165,35,male,0.7321428571428571
2166,27,female,0.0
2167,13,male,0.03571428571428571
2169,19,female,0.0
2171,38,male,0.017857142857142856
2172,34,male,0.0
2176,9,female,0.023232323232323233
2177,33,female,0.3015151515151515
2179,14,male,0.07247474747474747
2182,42,male,0.10782828282828281
2184,34,female,0.00505050505050505
2188,39,male,0.0
2189,40,male,0.0
2192,42,male,0.061111111111111116
2193,52,female,0.0
2195,40,male,0.10185185185185185
2198,53,male,0.0007215007215007215
2200,43,male,0.1124098124098124
2201,42,male,0.0785095856524428
2203,18,male,0.043578643578643585
2204,52,male,0.11868686868686867
2205,59,male,0.0
2206,27,male,0.009018759018759018
2207,48,male,0.048433312719027004
2208,55,male,0.003607503607503607
2210,24,male,0.009678416821273964
2214,39,male,0.002525252525252525
2216,34,female,0.0
2217,30,male,0.00494743351886209
2220,39,male,0.49806225520511244
2222,74,male,0.0
2223,41,male,0.21428571428571422
2224,57,male,0.0
2226,40,male,0.09523809523809523
2229,30,female,0.16666666666666666
2230,69,male,0.16666666666666666
2233,45,male,0.08888888888888888
2235,39,male,0.08888888888888888
2236,37,male,0.0
2237,43,male,0.0
2238,44,male,0.17777777777777776
2240,45,male,0.0
2241,41,male,0.0
2242,33,female,0.0
2244,33,male,0.0
2245,29,female,0.0717948717948718
2247,23,female,0.013736263736263734
2249,11,male,0.2580586080586081
2250,35,male,0.01318681318681319
2251,26,male,0.45842490842490846
2252,34,male,0.011355311355311355
2253,26,female,0.14285714285714288
2257,46,male,0.005494505494505495
2258,55,male,0.013736263736263738
2260,35,male,0.22757575757575754
2262,51,male,0.009696969696969697
2263,54,male,0.08757575757575757
2264,24,female,0.010606060606060605
2268,32,female,0.0
2269,32,female,0.06848484848484848
2272,25,female,0.03181818181818182
2273,27,female,0.16111111111111112
2275,24,female,0.007575757575757576
2276,38,male,0.0
2277,25,female,0.08535353535353536
2278,28,male,0.023232323232323233
2279,22,female,0.09292929292929293
2280,21,female,0.12373737373737373
2284,20,male,0.0
2285,33,male,0.0
2288,40,male,0.1382783882783883
2290,40,male,0.022893772893772892
2291,54,male,0.013736263736263738
2293,67,male,0.0
2294,48,male,0.0
2296,40,male,0.5045787545787546
2297,31,female,0.0
2300,37,male,0.01004273504273504
2302,49,male,0.10918803418803417
2303,48,male,0.31260683760683766
2304,30,female,0.002564102564102564
2305,36,male,0.026068376068376066
2306,32,female,0.0
2308,22,female,0.014316239316239314
2310,38,male,0.05213675213675213
2311,44,male,0.12136752136752137
2313,38,male,0.014316239316239316
2314,51,male,0.0
2316,14,female,0.047619047619047616
2319,29,male,0.0
2320,33,male,0.6190476190476191
2322,30,female,0.0
2323,36,female,0.0
2324,29,male,0.0
2325,53,male,0.15151515151515152
2326,84,male,0.0
2327,57,male,0.0
2328,36,female,0.0
2329,41,female,0.22222222222222224
2330,38,female,0.05555555555555555
2331,38,female,0.15151515151515152
2332,51,male,0.24242424242424243
2333,75,female,0.025252525252525256
2334,47,male,0.0
2335,34,male,0.0
2337,58,female,0.0
2338,35,male,0.03207070707070707
2343,41,male,0.2952020202020203
2344,43,male,0.026262626262626265
2345,48,male,0.012626262626262626
2346,35,male,0.03080808080808081
2349,77,male,0.03477182539682539
2350,36,male,0.029222105508870215
2352,46,male,0.014682539682539682
2353,30,male,0.10826622315592903
2359,33,male,0.0
2360,28,female,0.06586426237161533
2365,34,female,0.017647058823529408
2366,74,male,0.0
2368,56,male,0.0
2371,39,female,0.19444444444444442
2372,40,male,0.5277777777777778
2375,36,male,0.0
2377,32,male,0.0607142857142857
2384,34,male,0.2339285714285714
2385,32,male,0.026495726495726492
2386,39,male,0.05512820512820511
2391,41,male,0.32094017094017097
2392,32,female,0.01282051282051282
2393,26,female,0.0
2396,44,male,0.382051282051282
2397,46,male,0.04871794871794871
2398,55,male,0.0
2399,49,male,0.2
2400,34,male,0.0
2401,21,male,0.08148148148148149
2402,25,female,0.0
2404,30,male,0.32592592592592595
2405,52,female,0.03333333333333333
2407,55,male,0.014814814814814815
2408,30,female,0.11111111111111112
2410,47,male,0.025243664717348926
2411,14,male,0.0
2412,35,male,0.000835421888053467
2413,40,male,0.009064327485380117
2414,53,male,0.04586466165413534
2415,10,female,0.0029239766081871343
2416,69,male,0.0
2417,49,male,0.34479253689779993
2419,57,male,0.01145920356446672
2421,27,female,0.0
2424,50,female,0.016569200779727095
2425,30,male,0.21370091896407686
2426,55,male,0.008089668615984405
2428,68,male,0.004636591478696742
2430,39,male,0.0
2432,31,male,0.05185185185185186
2434,27,female,0.0
2435,27,female,0.1685185185185185
2436,32,female,0.016666666666666666
2437,39,male,0.0
2438,48,male,0.0425925925925926
2439,51,male,0.0
2440,29,female,0.0
2441,35,male,0.15119047619047615
2442,46,male,0.027976190476190474
2444,26,female,0.11428571428571427
2446,34,female,0.014285714285714285
2447,33,female,0.0
2448,52,male,0.0369047619047619
2449,34,female,0.007142857142857143
2452,22,female,0.01212121212121212
2453,33,male,0.0
2454,28,female,0.01818181818181818
2457,33,male,0.5787878787878789
2458,37,female,0.04848484848484848
2459,34,male,0.033333333333333326
2462,22,female,0.08040184453227932
2464,40,male,0.02364953886693018
2465,19,female,0.48585544889892723
2468,36,male,0.001284584980237154
2469,43,male,0.022496706192358364
2470,23,male,0.10811688311688313
2471,19,male,0.005401844532279314
2477,17,male,0.08788819875776396
2478,23,male,0.012318840579710142
2479,24,female,0.018224167137210617
2481,24,male,0.0
2483,21,female,0.0035902503293807632
2484,34,male,0.0030961791831357046
2486,35,female,0.007407407407407408
2487,47,male,0.2577777777777777
2488,29,female,0.0425925925925926
2489,25,female,0.007407407407407408
2493,7,female,0.06074074074074074
2495,53,male,0.24407407407407405
2496,44,female,0.049629629629629635
2502,40,male,0.3708978418953789
2507,48,male,0.0
2508,24,male,0.005788177339901478
2511,32,male,0.044716162326999785
2512,25,male,0.002257799671592775
2518,37,female,0.37143736805066857
2526,45,male,0.005052193291109548
2531,40,male,0.022222222222222223
2534,73,male,0.0
2535,46,male,0.0
2540,33,male,0.5761904761904761
2545,38,male,0.0
2546,27,male,0.04141414141414142
2548,20,female,0.0
2549,60,male,0.09494949494949494
2550,45,male,0.0
2551,38,male,0.0
2552,60,male,0.23585858585858588
2557,27,male,0.07142857142857142
2561,40,female,0.10476190476190474
2562,33,male,0.10476190476190474
2563,25,female,0.0
2564,49,female,0.060498168498168504
2568,41,male,0.626139194139194
2573,28,female,0.056234432234432245
2577,31,female,0.056131868131868136
2579,44,female,0.0034432234432234432
2580,46,female,0.0020512820512820513
2582,60,female,0.07794871794871795
2584,6,female,0.03554578754578753
2587,57,male,0.0
2588,41,female,0.008205128205128207
2591,13,male,0.004448470209339774
2595,44,male,0.2084588117196813
2596,66,male,0.00992063492063492
2598,26,female,0.001932367149758454
2599,40,male,0.015647285484242008
2601,30,male,0.04249652320304494
2602,40,female,0.00854076479076479
2603,46,male,0.0
2604,39,male,0.22869703766442898
2605,37,male,0.0413121902252337
2606,38,male,0.10385636907376036
2607,25,female,0.01674718196457327
2608,32,female,0.00955831608005521
2611,47,male,0.018724120082815737
2612,33,male,0.005253623188405796
2613,40,female,0.019795261099608927
2615,33,male,0.01722883597883598
2616,38,male,0.018412698412698415
2619,42,male,0.0
2620,60,male,0.020634920634920634
2622,36,male,0.0
2624,41,female,0.19670634920634925
2625,45,male,0.0
2627,56,male,0.06206349206349208
2629,35,female,0.03837301587301588
2630,8,male,0.0
2631,38,male,0.0
2634,40,male,0.39817460317460324
2636,56,male,0.0
2638,31,male,0.07251984126984128
2639,25,female,0.0013888888888888887
2640,34,male,0.1231547619047619
2641,40,female,0.10273809523809523
2643,36,female,0.045912698412698405
2644,35,male,0.09347222222222222
2645,31,female,0.1821825396825397
2646,39,female,0.14182539682539683
2647,30,female,0.0
2648,46,male,0.0
2650,34,male,0.03861111111111111
2651,36,male,0.017777777777777778
2652,37,male,0.005
2656,42,female,0.0010893246187363833
2657,54,male,0.024061105923851023
2658,36,female,0.013961510530137982
